Scan_ID,Angle,Distance
15,199.828125,2376.25
15,201.03125,2394.0
15,202.28125,2409.75
15,203.53125,2423.25
15,204.734375,2467.75
15,205.953125,2491.5
15,207.1875,2519.0
15,208.375,2549.75
15,209.59375,2577.0
15,210.796875,2601.0
15,213.234375,2686.0
15,214.46875,2640.0
15,215.703125,2586.75
15,216.921875,2607.75
15,218.15625,2629.0
15,220.59375,2532.0
15,221.828125,2467.75
15,223.0625,2403.5
15,224.296875,2347.0
15,225.53125,2298.5
15,226.765625,2249.75
15,227.953125,2209.0
15,229.203125,2157.25
15,230.671875,1979.5
15,231.953125,1902.5
15,233.171875,1864.25
15,234.4375,1832.0
15,235.625,1803.75
15,236.859375,1784.75
15,238.078125,1751.0
15,239.328125,1732.75
15,240.53125,1708.75
15,241.765625,1688.5
15,243.0,1671.0
15,244.265625,1643.0
15,245.453125,1629.75
15,246.71875,1615.0
15,247.921875,1600.5
15,249.171875,1587.75
15,250.40625,1574.5
15,251.640625,1563.75
15,252.859375,1557.0
15,254.078125,1541.0
15,255.25,1535.0
15,256.515625,1524.5
15,257.734375,1515.5
15,258.953125,1504.75
15,260.15625,1502.75
15,261.375,1492.75
15,262.5625,1492.25
15,263.84375,1485.5
15,265.078125,1478.75
15,266.234375,1480.75
15,267.453125,1471.5
15,268.71875,1475.75
15,269.9375,1472.75
15,271.140625,1475.0
15,272.328125,1471.5
15,273.59375,1475.75
15,274.765625,1476.5
15,275.984375,1477.0
15,277.140625,1484.25
15,278.40625,1484.75
15,279.578125,1491.0
15,280.78125,1499.5
15,282.03125,1504.0
15,283.21875,1507.0
15,284.4375,1519.5
15,285.671875,1528.0
15,286.859375,1535.5
15,288.09375,1541.5
15,289.28125,1558.25
15,290.46875,1563.75
15,291.71875,1575.25
15,292.890625,1585.75
15,294.171875,1601.75
15,295.296875,1619.5
15,296.515625,1628.75
15,297.75,1649.25
15,298.96875,1673.0
15,300.171875,1685.75
15,301.375,1706.75
15,302.5625,1732.5
15,303.796875,1751.75
15,304.984375,1779.75
15,306.15625,1801.75
15,307.40625,1827.75
15,308.625,1864.5
15,309.84375,1899.75
15,311.0,1927.25
15,312.234375,1964.0
15,313.421875,2000.5
15,314.59375,2038.5
15,315.609375,2081.75
15,316.828125,2132.25
15,318.046875,2174.0
15,319.203125,2225.25
15,320.40625,2280.25
15,321.609375,2343.5
15,322.828125,2405.25
15,324.015625,2481.0
15,325.21875,2540.75
15,326.421875,2632.0
15,327.640625,2721.75
15,328.828125,2796.25
15,330.015625,2912.25
15,331.203125,2948.0
15,332.4375,2895.75
15,333.671875,2860.0
15,334.875,2830.75
15,336.109375,2800.75
15,337.296875,2767.5
15,338.53125,2754.75
15,339.765625,2717.25
15,340.96875,2710.25
15,342.21875,2671.5
15,343.40625,2647.75
15,344.65625,2627.75
15,345.875,2613.25
15,347.078125,2595.25
15,348.3125,2604.5
15,349.5,2590.0
15,350.734375,2560.0
15,351.953125,2557.0
15,354.375,2543.25
15,355.625,2536.0
15,356.8125,2532.0
15,358.03125,2514.5
15,359.25,2523.25
15,0.46875,2525.5
15,1.6875,2522.0
15,2.890625,2510.5
15,4.09375,2521.5
15,5.3125,2526.75
15,6.5625,2521.25
15,7.75,2533.5
15,8.984375,2538.75
15,10.203125,2539.0
15,11.4375,2544.5
15,12.65625,2552.25
15,13.90625,2554.75
15,15.125,2563.5
15,16.3125,2583.0
15,17.53125,2604.0
15,18.765625,2610.25
15,19.96875,2627.25
15,21.1875,2642.5
15,22.390625,2664.5
15,23.59375,2681.5
15,24.828125,2708.5
15,26.046875,2741.75
15,27.234375,2761.25
15,28.46875,2792.0
15,29.703125,2717.25
15,30.953125,2581.75
15,32.203125,2475.5
15,33.40625,2490.75
15,34.59375,2538.5
15,35.796875,2561.25
15,37.015625,2609.0
15,38.25,2640.5
15,39.421875,2679.5
15,40.640625,2745.25
15,41.859375,2772.25
15,43.046875,2834.75
15,44.265625,2902.25
15,45.46875,2949.25
15,46.6875,3002.5
15,47.90625,3040.0
15,49.109375,3115.25
15,50.296875,3189.75
15,51.515625,3253.25
15,52.703125,3341.75
15,53.921875,3438.25
15,55.125,3511.0
15,56.328125,3620.5
15,57.546875,3640.0
15,58.828125,3442.5
15,60.0625,3417.75
15,61.28125,3415.25
15,62.5,3236.0
15,63.75,3222.5
15,64.9375,3240.75
15,66.1875,3202.75
15,67.421875,3086.25
15,68.625,3058.0
15,69.84375,3080.25
15,71.078125,3102.0
15,72.296875,2983.75
15,73.5,2992.0
15,74.71875,3012.5
15,75.953125,3067.25
15,77.15625,3083.75
15,78.390625,3051.0
15,79.625,3024.0
15,80.8125,3012.5
15,82.046875,3010.0
15,83.296875,3003.25
15,84.515625,2978.0
15,85.734375,2967.5
15,86.96875,2964.25
15,88.171875,2968.25
15,89.390625,2959.5
15,90.59375,2944.5
15,91.8125,2946.0
15,93.015625,3097.75
15,94.234375,3096.75
15,95.453125,3094.25
15,96.671875,3110.0
15,97.90625,3115.25
15,99.109375,3121.5
15,100.34375,3117.0
15,101.546875,3130.5
15,102.78125,3135.75
15,104.0,3137.5
15,105.1875,3154.0
15,106.40625,3166.75
15,107.640625,3199.0
15,108.890625,2969.25
15,110.078125,3068.25
15,111.296875,3094.25
15,112.515625,3106.5
15,113.734375,3144.0
15,114.96875,3167.5
15,116.15625,3207.25
15,117.375,3224.75
15,118.625,3259.75
15,119.828125,3300.75
15,121.03125,3343.25
15,122.234375,3379.25
15,123.46875,3410.25
15,124.6875,3458.75
15,125.890625,3507.25
15,127.09375,3547.5
15,128.34375,3464.25
15,129.578125,3373.5
15,130.75,3312.25
15,131.953125,3225.5
15,133.375,2162.75
15,134.625,2121.75
15,138.078125,2949.25
15,139.3125,2907.75
15,140.546875,2845.75
15,141.75,2795.0
15,143.40625,1886.75
15,144.640625,1859.5
15,147.90625,2608.25
15,149.125,2575.0
15,150.3125,2543.75
15,151.578125,2517.25
15,153.234375,1702.0
15,154.453125,1694.25
15,155.65625,1677.75
15,156.921875,1667.75
15,158.15625,1657.25
15,159.359375,1638.25
15,160.59375,1631.75
15,161.765625,1626.5
15,162.890625,1828.75
15,164.109375,1800.5
15,165.375,1790.5
15,166.59375,1782.25
15,167.796875,1769.5
15,169.015625,1818.75
15,170.15625,1967.5
15,171.046875,2238.5
15,174.71875,2229.25
15,175.9375,2229.5
15,177.125,2235.75
15,178.328125,2230.75
15,179.578125,2233.0
15,180.8125,2234.75
15,182.015625,2224.75
15,183.25,2228.75
15,184.453125,2229.75
15,185.671875,2235.25
15,186.90625,2245.75
15,188.125,2251.25
15,189.28125,2266.5
15,190.515625,2274.5
15,191.765625,2281.0
15,192.984375,2293.0
15,194.171875,2317.0
15,195.375,2325.0
15,196.578125,2336.5
15,197.828125,2354.5
15,199.015625,2368.5
15,200.234375,2384.5
15,201.421875,2402.5
15,202.6875,2429.25
15,203.875,2444.0
15,205.125,2475.5
15,206.296875,2501.25
15,207.546875,2520.75
15,208.734375,2546.25
15,209.953125,2583.0
15,211.1875,2604.5
15,212.375,2654.75
15,213.609375,2665.0
15,214.84375,2609.5
15,216.078125,2590.25
15,217.25,2605.25
15,218.5,2610.75
15,219.6875,2585.5
15,220.9375,2511.5
15,222.171875,2451.0
15,223.390625,2408.25
15,224.640625,2348.5
15,225.859375,2296.5
15,227.0625,2244.0
15,228.296875,2196.5
15,229.546875,2150.75
15,231.015625,1909.0
15,232.265625,1890.25
15,233.5,1856.25
15,234.71875,1829.25
15,235.984375,1798.25
15,237.1875,1771.5
15,238.4375,1750.25
15,239.640625,1728.25
15,240.828125,1701.5
15,242.09375,1681.0
15,243.3125,1665.75
15,244.546875,1641.5
15,245.796875,1629.0
15,246.96875,1611.75
15,248.234375,1602.25
15,249.40625,1586.0
15,250.640625,1576.0
15,251.875,1561.5
15,253.140625,1553.5
15,254.34375,1539.0
15,255.5625,1531.75
15,256.78125,1525.5
15,258.0,1516.75
15,259.25,1505.75
15,260.5,1500.75
15,261.71875,1497.0
15,262.90625,1490.75
15,264.140625,1487.0
15,265.390625,1482.0
15,266.578125,1478.5
15,267.828125,1478.0
15,269.03125,1473.75
15,270.234375,1475.25
15,271.4375,1474.25
15,272.640625,1475.5
15,273.890625,1476.25
15,275.109375,1478.5
15,276.296875,1483.25
15,277.46875,1483.25
15,278.65625,1485.75
15,279.890625,1497.0
15,281.15625,1501.5
15,282.328125,1506.0
15,283.546875,1510.5
15,284.75,1522.25
15,285.96875,1527.0
15,287.15625,1537.0
15,288.34375,1549.0
15,289.625,1557.0
15,290.78125,1563.75
15,292.03125,1577.5
15,293.234375,1591.0
15,294.453125,1608.75
15,295.640625,1618.75
15,296.859375,1636.75
15,298.0625,1649.75
15,299.265625,1676.25
15,300.46875,1696.5
15,301.671875,1715.25
15,302.859375,1734.5
15,304.03125,1761.25
15,305.265625,1781.75
15,306.46875,1815.0
15,307.625,1838.0
15,308.875,1873.25
15,310.09375,1895.5
15,311.28125,1934.0
15,312.484375,1981.0
15,313.65625,2013.5
15,314.859375,2049.75
15,315.859375,2089.0
15,317.046875,2133.25
15,318.234375,2198.75
15,319.453125,2238.5
15,320.671875,2294.5
15,321.859375,2364.25
15,323.0625,2425.5
15,324.265625,2483.0
15,325.484375,2572.0
15,326.6875,2649.5
15,327.859375,2742.5
15,329.078125,2834.5
15,330.28125,2931.0
15,331.46875,2929.5
15,332.703125,2897.25
15,333.953125,2860.5
15,335.140625,2829.5
15,336.375,2799.75
15,337.59375,2754.75
15,338.8125,2731.5
15,340.03125,2716.25
15,341.234375,2696.0
15,342.46875,2664.25
15,343.6875,2646.25
15,344.90625,2625.75
15,346.140625,2604.75
15,347.359375,2617.0
15,348.546875,2603.5
15,349.796875,2584.5
15,351.0,2561.0
15,352.21875,2556.5
15,353.421875,2554.0
15,354.6875,2537.75
15,355.875,2536.5
15,357.09375,2531.25
15,358.3125,2524.25
15,359.53125,2522.5
15,0.75,2526.25
15,1.953125,2520.25
15,3.15625,2521.5
15,4.390625,2521.0
15,5.625,2527.0
15,6.828125,2519.25
15,8.03125,2531.75
15,9.21875,2536.75
15,10.453125,2537.25
15,11.6875,2543.75
15,12.890625,2551.75
15,14.09375,2554.75
15,15.3125,2580.0
15,16.53125,2583.5
15,17.765625,2604.0
15,18.984375,2614.5
15,20.1875,2627.75
15,21.390625,2643.25
15,22.59375,2671.0
15,23.796875,2681.5
15,25.03125,2709.0
15,26.25,2742.75
15,27.453125,2775.75
15,28.6875,2775.75
15,29.890625,2703.25
15,31.140625,2566.5
15,32.359375,2475.5
15,33.5625,2505.25
15,34.828125,2543.75
15,36.015625,2583.0
15,37.25,2610.5
15,38.421875,2642.25
15,39.65625,2697.25
15,40.875,2745.75
15,42.09375,2791.25
15,43.28125,2842.75
15,44.484375,2902.5
15,45.671875,2950.25
15,46.890625,3014.5
15,48.109375,3052.75
15,49.296875,3116.5
15,50.53125,3202.75
15,51.71875,3255.5
15,52.921875,3355.0
15,54.125,3453.5
15,55.328125,3532.5
15,56.5625,3622.5
15,57.765625,3639.25
15,59.03125,3430.5
15,60.25,3417.25
15,61.5,3391.25
15,62.734375,3215.0
15,63.9375,3222.5
15,65.140625,3239.75
15,66.375,3203.0
15,67.609375,3096.75
15,68.828125,3085.5
15,70.046875,3096.75
15,71.265625,3066.5
15,72.5,2970.0
15,73.71875,3005.0
15,74.953125,3010.75
15,76.140625,3065.5
15,77.359375,3062.25
15,78.59375,3050.5
15,79.8125,3025.75
15,81.03125,3013.25
15,82.25,2995.25
15,83.46875,2982.0
15,84.65625,2976.5
15,85.90625,2967.5
15,87.109375,2962.5
15,88.34375,2954.75
15,89.5625,2957.5
15,90.765625,2944.25
15,91.96875,3046.0
15,93.1875,3097.5
15,94.390625,3096.0
15,95.640625,3093.25
15,96.859375,3082.75
15,98.0625,3115.5
15,99.28125,3121.75
15,100.5,3129.5
15,101.71875,3129.75
15,102.90625,3135.5
15,104.125,3146.75
15,105.359375,3154.75
15,106.578125,3165.75
15,107.78125,3200.0
15,109.03125,2971.0
15,110.234375,3068.5
15,111.4375,3095.5
15,112.6875,3106.25
15,113.890625,3144.25
15,115.078125,3184.25
15,116.296875,3217.5
15,117.53125,3224.25
15,118.75,3244.5
15,119.953125,3312.25
15,121.1875,3342.5
15,122.375,3379.75
15,123.609375,3408.75
15,124.78125,3459.5
15,126.015625,3507.5
15,127.234375,3528.0
15,128.453125,3452.25
15,129.6875,3371.5
15,130.875,3312.0
15,132.09375,3224.25
15,133.53125,2160.75
15,134.734375,2109.25
15,136.984375,2999.25
15,138.21875,2947.25
15,139.4375,2905.75
15,140.65625,2846.5
15,141.875,2795.0
15,143.578125,1885.75
15,144.765625,1858.5
15,148.0,2608.25
15,149.25,2559.25
15,150.4375,2541.5
15,151.671875,2517.5
15,153.34375,1701.75
15,154.59375,1693.25
15,155.828125,1677.75
15,157.0625,1663.0
15,158.296875,1646.75
15,159.53125,1638.25
15,160.765625,1631.25
15,161.96875,1634.5
15,163.078125,1819.5
15,164.296875,1800.5
15,165.5,1790.0
15,166.734375,1781.5
15,167.96875,1768.75
15,169.15625,1846.75
10,170.296875,1990.75
15,171.25,2252.75
15,174.921875,2242.0
15,176.109375,2230.75
15,177.328125,2233.0
15,178.546875,2231.0
15,179.765625,2233.5
15,181.015625,2235.0
15,182.203125,2223.5
15,183.4375,2228.0
15,184.640625,2229.25
15,185.890625,2239.0
15,187.078125,2244.75
15,188.28125,2252.75
15,189.53125,2266.75
15,190.703125,2274.5
15,191.9375,2281.25
15,193.140625,2292.5
15,194.375,2314.0
15,195.5625,2324.5
15,196.78125,2336.25
15,198.0,2360.25
15,199.21875,2368.75
15,200.453125,2383.5
15,201.640625,2403.0
15,202.84375,2430.0
15,204.03125,2445.25
15,205.25,2475.5
15,206.453125,2500.75
15,207.6875,2521.0
15,208.90625,2563.5
15,210.109375,2584.75
15,211.3125,2605.75
15,212.5,2655.25
15,213.75,2663.0
15,216.203125,2590.25
15,217.421875,2606.0
15,218.625,2696.5
15,219.859375,2573.75
15,221.09375,2509.25
15,222.3125,2443.25
15,223.53125,2385.0
15,224.75,2347.0
15,225.984375,2284.0
15,227.234375,2243.5
15,228.4375,2182.75
15,229.65625,2149.25
15,231.171875,1890.0
15,232.390625,1888.75
15,233.625,1856.0
15,234.859375,1828.5
15,236.046875,1798.25
15,237.28125,1771.25
15,238.546875,1749.5
15,239.75,1726.5
15,240.953125,1701.5
15,242.234375,1681.0
15,243.421875,1665.25
15,244.671875,1642.0
15,245.921875,1629.5
15,247.140625,1611.75
15,248.3125,1602.0
15,249.546875,1585.5
15,250.796875,1574.75
15,252.046875,1561.0
15,253.28125,1553.25
15,254.5,1538.75
15,255.703125,1531.25
15,256.90625,1525.25
15,258.15625,1517.25
15,259.40625,1505.5
15,260.640625,1500.75
15,261.78125,1496.0
15,263.078125,1491.25
15,264.25,1486.25
15,265.515625,1482.25
15,266.6875,1478.5
15,267.953125,1477.75
15,269.140625,1474.5
15,270.34375,1475.25
15,271.546875,1474.75
15,272.8125,1475.75
15,274.015625,1476.5
15,275.15625,1478.25
15,276.40625,1483.0
15,277.609375,1483.5
15,278.8125,1485.75
15,280.015625,1496.0
15,281.265625,1501.5
15,282.46875,1506.0
15,283.671875,1514.5
15,284.828125,1522.25
15,286.046875,1527.5
15,287.296875,1536.75
15,288.515625,1549.5
15,289.734375,1558.0
15,290.9375,1565.0
15,292.125,1578.25
15,293.34375,1591.75
15,294.515625,1609.25
15,295.765625,1620.0
15,296.953125,1637.25
15,298.15625,1650.0
15,299.328125,1676.25
15,300.515625,1696.75
15,301.734375,1714.25
15,302.96875,1745.25
15,304.171875,1768.0
15,305.375,1790.0
15,306.546875,1816.75
15,307.78125,1846.75
15,308.953125,1872.5
15,310.171875,1896.0
15,311.375,1934.75
15,312.5625,1980.0
15,313.78125,2014.75
15,314.765625,2051.75
15,315.984375,2090.5
15,317.203125,2152.0
15,318.390625,2197.5
15,319.5625,2240.0
15,320.78125,2307.25
15,321.953125,2365.0
15,323.203125,2426.5
15,324.375,2501.25
15,325.578125,2573.25
15,326.765625,2651.75
15,327.984375,2743.5
15,329.171875,2834.75
15,330.375,2943.75
15,331.609375,2930.0
15,332.84375,2893.75
15,334.046875,2847.25
15,335.25,2828.75
15,336.46875,2799.75
15,337.6875,2754.75
15,338.921875,2733.25
15,340.140625,2715.0
15,341.375,2693.25
15,342.59375,2664.0
15,343.828125,2645.0
15,345.03125,2625.0
15,346.25,2607.0
15,347.5,2615.0
15,348.71875,2588.5
15,349.9375,2586.75
15,351.125,2561.0
15,352.359375,2556.25
15,353.59375,2570.75
15,354.796875,2537.75
15,356.03125,2536.75
15,357.234375,2520.25
15,358.4375,2522.5
15,359.671875,2521.5
15,0.90625,2526.0
15,2.125,2519.25
15,3.3125,2522.5
15,4.546875,2518.75
15,5.734375,2520.0
15,6.96875,2517.5
15,8.1875,2531.75
15,9.390625,2536.75
15,10.578125,2538.25
15,11.8125,2543.25
15,13.015625,2551.25
15,14.21875,2560.5
15,15.4375,2578.75
15,16.625,2584.25
15,17.84375,2604.5
15,19.046875,2616.75
15,20.28125,2629.0
15,21.46875,2661.25
15,22.6875,2671.5
15,23.90625,2682.0
15,25.125,2710.0
15,26.328125,2726.75
15,27.515625,2773.5
15,28.765625,2764.5
15,29.96875,2701.75
15,31.234375,2568.25
15,32.46875,2477.0
15,33.6875,2505.0
15,34.875,2545.5
15,36.0625,2583.75
15,37.296875,2624.0
15,38.5,2652.75
15,39.6875,2695.25
15,40.90625,2746.75
15,42.09375,2790.0
15,43.296875,2841.25
15,44.515625,2885.5
15,45.734375,2950.5
15,46.921875,3012.75
15,48.140625,3067.25
15,49.34375,3118.25
15,50.546875,3188.75
15,51.75,3281.5
15,52.96875,3356.25
15,54.15625,3450.5
15,55.359375,3530.25
15,56.5625,3624.25
15,57.796875,3621.5
15,59.109375,3433.75
15,60.328125,3437.0
15,61.53125,3370.5
15,62.78125,3219.75
15,63.984375,3223.25
15,65.203125,3238.25
15,66.4375,3203.75
15,67.65625,3113.5
15,68.875,3087.25
15,70.09375,3097.0
15,71.296875,3094.25
15,72.578125,2938.0
15,73.78125,3019.0
15,74.984375,3046.75
15,76.171875,3066.5
15,77.40625,3062.25
15,78.625,3050.0
15,79.859375,3025.75
15,81.09375,3014.0
15,82.28125,2997.5
15,83.546875,2997.5
15,84.765625,2977.75
15,85.96875,2979.75
15,87.21875,2968.25
15,88.40625,2970.0
15,89.640625,2958.0
15,90.84375,2958.0
15,92.0625,3046.0
15,93.265625,3097.0
15,94.5,3096.5
15,95.6875,3079.5
15,96.921875,3099.5
15,98.15625,3112.5
15,99.359375,3104.75
15,100.59375,3128.75
15,101.796875,3130.75
15,103.015625,3135.75
15,104.25,3146.75
15,105.453125,3156.0
15,106.609375,3164.25
15,109.0625,3004.25
15,110.28125,3069.25
15,111.46875,3096.75
15,112.6875,3107.75
15,113.90625,3144.5
15,115.125,3168.5
15,116.328125,3176.75
15,117.53125,3222.25
15,118.75,3266.75
15,119.96875,3309.25
15,121.171875,3341.0
15,122.375,3380.5
15,123.578125,3410.5
15,124.796875,3444.75
15,126.015625,3486.5
15,127.234375,3506.5
15,128.453125,3452.25
15,129.6875,3373.75
15,130.890625,3311.75
15,132.125,3222.75
15,133.53125,2151.75
15,137.0,2996.75
15,138.234375,2944.75
15,139.4375,2878.75
15,140.65625,2844.5
15,141.90625,2794.25
15,143.546875,1885.5
15,144.75,1857.25
15,148.0,2607.75
15,149.234375,2559.0
15,150.453125,2541.25
15,151.640625,2515.75
15,153.328125,1708.5
15,154.5625,1692.25
15,155.90625,1677.25
15,157.078125,1662.0
15,158.328125,1647.25
15,159.578125,1637.0
15,160.78125,1623.75
15,162.0,1634.75
15,163.09375,1818.75
15,164.375,1787.25
15,165.578125,1788.75
15,166.78125,1781.0
15,168.0,1768.25
15,169.21875,1846.75
12,170.359375,1952.5
15,171.28125,2252.25
15,174.9375,2242.25
15,176.171875,2230.5
15,177.390625,2232.75
15,178.59375,2232.0
15,179.8125,2232.25
15,181.015625,2236.25
15,182.21875,2222.5
15,183.4375,2229.25
15,184.65625,2240.75
15,185.90625,2239.75
15,187.078125,2244.5
15,188.296875,2254.75
15,189.546875,2266.75
15,190.765625,2273.75
15,191.953125,2282.0
15,193.171875,2291.75
15,194.390625,2314.75
15,195.59375,2324.75
15,196.796875,2335.5
15,198.03125,2349.0
15,199.234375,2369.0
15,200.453125,2383.75
15,201.640625,2403.0
15,202.875,2418.5
15,204.09375,2458.75
15,205.296875,2476.5
15,206.484375,2502.25
15,207.71875,2522.0
15,208.921875,2565.0
15,210.125,2585.75
15,211.359375,2621.5
15,213.765625,2643.25
15,216.203125,2590.0
15,217.4375,2622.75
15,218.625,2695.75
15,221.09375,2509.5
15,222.359375,2444.5
15,223.578125,2383.0
15,224.796875,2330.5
15,226.046875,2284.75
15,227.28125,2233.75
15,228.515625,2180.75
15,229.71875,2148.25
15,231.21875,1908.25
15,232.421875,1879.25
15,233.671875,1854.75
15,234.9375,1815.75
15,236.125,1798.0
15,237.359375,1769.75
15,238.625,1749.0
15,239.8125,1726.75
15,241.046875,1701.75
15,242.265625,1684.0
15,243.5,1664.75
15,244.734375,1641.25
15,246.0,1620.25
15,247.1875,1605.0
15,248.4375,1601.0
15,249.625,1584.5
15,250.859375,1574.25
15,252.109375,1560.75
15,253.3125,1544.25
15,254.578125,1539.25
15,255.71875,1530.75
15,256.953125,1524.5
15,258.21875,1516.5
15,259.421875,1505.5
15,260.625,1499.75
15,261.875,1495.0
15,263.078125,1491.25
15,264.3125,1485.75
15,265.5,1481.75
15,266.796875,1476.5
15,268.0,1477.25
15,269.171875,1473.75
15,270.375,1474.75
15,271.65625,1473.75
15,272.84375,1475.25
15,274.078125,1476.0
15,275.171875,1477.75
15,276.4375,1482.75
15,277.65625,1482.75
15,278.859375,1486.75
15,280.0625,1495.0
15,281.21875,1501.0
15,282.421875,1506.0
15,283.671875,1515.5
15,284.828125,1522.25
15,286.078125,1527.75
15,287.3125,1536.5
15,288.515625,1548.25
15,289.71875,1558.25
15,290.90625,1565.0
15,292.140625,1578.5
15,293.328125,1592.5
15,294.515625,1608.0
15,295.765625,1620.0
15,296.9375,1638.0
15,298.140625,1649.25
15,299.359375,1675.5
15,300.515625,1696.0
15,301.765625,1713.25
15,302.96875,1736.25
15,304.109375,1766.5
15,305.375,1789.25
15,306.515625,1806.25
15,307.75,1845.5
15,308.96875,1872.75
15,310.140625,1906.25
15,311.34375,1936.0
15,312.53125,1979.25
15,313.703125,2014.75
15,314.953125,2049.75
15,315.921875,2091.25
15,317.140625,2151.75
15,318.34375,2196.0
15,319.5,2242.0
15,320.734375,2315.0
15,321.90625,2363.0
15,323.21875,2425.75
15,324.390625,2499.25
15,325.59375,2575.25
15,326.796875,2664.5
15,328.015625,2743.75
15,329.21875,2833.75
15,330.40625,2942.75
15,331.640625,2929.25
15,332.828125,2894.0
15,334.078125,2846.5
15,335.296875,2814.25
15,336.53125,2787.0
15,337.71875,2756.0
15,338.953125,2732.5
15,340.1875,2714.5
15,341.421875,2693.0
15,342.640625,2663.75
15,343.84375,2644.0
15,345.0625,2626.0
15,346.28125,2617.75
15,347.46875,2628.5
15,348.6875,2601.0
15,349.921875,2586.25
15,351.125,2561.5
15,352.359375,2556.0
15,353.578125,2554.5
15,354.796875,2538.5
15,356.03125,2536.5
15,357.234375,2520.75
15,358.453125,2521.5
15,359.640625,2520.5
15,0.90625,2513.75
15,2.109375,2518.75
15,3.328125,2520.25
15,4.515625,2517.25
15,5.734375,2522.0
15,6.96875,2516.25
15,8.171875,2531.75
15,9.40625,2536.75
15,10.578125,2539.25
15,11.765625,2543.5
15,12.984375,2552.25
15,14.203125,2559.75
15,15.375,2577.25
15,16.625,2584.25
15,17.828125,2604.5
15,19.015625,2617.5
